r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,supp_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
64108.40933029,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.45897742,0.06000000,17165.00000000,7.00000000,201.44000000,885.81058554,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,877.24383559,7228.52254249,71.14713750,387.04058795,1.00000000,1.00000000,0.00001560,144405.63574373,0.00112891,0.00113993,201.33948273,0.00013834,0.01405538,0.00258371,263.17315068
68287.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,24367.00000000,10.00000000,201.44000000,819.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,812.00000000,15639.45652314,382.67111213,258.08570910,1.00000000,1.00000000,0.00001464,218218.73474605,0.00122100,0.00123153,6561.00000000,0.00006394,0.00261321,0.00387468,243.60000000
65227.19125000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,34417.00000000,8.00000000,201.44000000,826.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,893.40899405,12011.98537983,289.43750003,473.87568237,1.00000000,1.00000000,0.00001533,127249.11381079,0.00121065,0.00111931,5476.00000000,0.00008325,0.00345498,0.00211026,268.02269822
52715.02644838,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.21075163,0.06000000,30881.00000000,5.39297530,201.44000000,871.21890952,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,882.61130583,13379.88740144,461.82931434,433.00000000,1.00000000,1.00000000,0.00001897,111021.67883106,0.00114782,0.00113300,828.35116916,0.00007474,0.00216530,0.00230947,264.78339175
58392.04799285,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.44357082,0.06000000,19024.00000000,8.00000000,201.44000000,932.16795298,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,785.73480738,13849.00000000,398.11462197,282.19264746,1.00000000,1.00000000,0.00001713,28221.99684815,0.00107277,0.00127269,1034.77719864,0.00007221,0.00251184,0.00354368,235.72044222
66834.17770267,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.15671131,0.06000000,16692.00000000,8.07117300,201.44000000,897.77411529,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,837.53179391,15850.17106047,213.27438779,311.00000000,1.00000000,1.00000000,0.00001496,73987.39814696,0.00111387,0.00119398,4.95456274,0.00006309,0.00468880,0.00321543,251.25953817
66800.50129143,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.51287078,0.06000000,29402.00000000,7.26401330,201.44000000,831.19989949,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,754.05382379,7276.00000000,234.00000000,469.96127768,1.00000000,1.00000000,0.00001497,30795.31958888,0.00120308,0.00132617,4733.45383023,0.00013744,0.00427350,0.00212783,226.21614714
58161.51931723,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,21927.00000000,7.07494513,201.44000000,850.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,982.15598566,16959.39112058,500.00000000,267.90012063,1.00000000,1.00000000,0.00001719,118204.66593010,0.00117647,0.00101817,2500.00000000,0.00005896,0.00200000,0.00373273,294.64679570
59949.12215787,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.45169167,0.06000000,16889.00000000,5.77372264,201.44000000,781.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1066.00000000,15307.00000000,341.00000000,180.45333442,1.00000000,1.00000000,0.00001668,75948.41487660,0.00128041,0.00093809,14161.00000000,0.00006533,0.00293255,0.00554160,319.80000000
53347.08493102,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.38122949,0.06000000,21757.00000000,9.18048614,201.44000000,771.38877354,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,746.64173708,19964.10398502,393.21050945,219.00000000,1.00000000,1.00000000,0.00001875,26343.69375020,0.00129636,0.00133933,16540.84757270,0.00005009,0.00254317,0.00456621,223.99252112
65667.44853780,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.75835831,0.06000000,22079.00000000,7.00000000,201.44000000,919.94868128,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,982.07164968,16951.34115239,257.94543005,327.01875044,1.00000000,1.00000000,0.00001523,44535.26645315,0.00108702,0.00101826,397.94988477,0.00005899,0.00387679,0.00305793,294.62149490
63943.03474483,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,36124.00000000,5.45342604,201.44000000,1069.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,924.07677864,6659.00000000,334.32732926,434.00000000,1.00000000,1.00000000,0.00001564,101111.93715271,0.00093545,0.00108216,28561.00000000,0.00015017,0.00299108,0.00230415,277.22303359
60961.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,18765.00000000,10.00000000,201.44000000,950.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,842.97888577,18573.19687062,339.00000000,127.00000000,1.00000000,1.00000000,0.00001640,218218.73474605,0.00105263,0.00118627,2500.00000000,0.00005384,0.00294985,0.00787402,252.89366573
63106.45562056,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.63863634,0.06000000,26101.00000000,9.77644500,201.44000000,1068.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,954.04002563,7195.15910883,95.09401394,333.23669075,1.00000000,1.00000000,0.00001585,189347.20363283,0.00093633,0.00104817,28224.00000000,0.00013898,0.01051591,0.00300087,286.21200769
61428.57920671,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.68231390,0.06000000,35835.00000000,6.13669265,201.44000000,1070.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,732.00000000,5323.96430139,78.82263913,310.00000000,1.00000000,1.00000000,0.00001628,145559.64979877,0.00093458,0.00136612,28900.00000000,0.00018783,0.01268671,0.00322581,219.60000000
57291.88149923,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,29978.00000000,5.94858294,201.44000000,969.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,849.65832149,19852.25088886,427.11174460,460.02718514,1.00000000,1.00000000,0.00001745,159786.52291583,0.00103199,0.00117694,4761.00000000,0.00005037,0.00234131,0.00217378,254.89749645
52748.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,28259.00000000,7.73576620,201.44000000,828.46727408,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1004.00000000,5123.78265183,365.05900353,402.79879905,1.00000000,1.00000000,0.00001896,124710.42967394,0.00120705,0.00099602,5116.93087822,0.00019517,0.00273928,0.00248263,301.20000000
63479.31595952,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.47850810,0.06000000,19090.00000000,5.99517400,201.44000000,1018.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1042.00000000,7095.00000000,305.00000000,416.33088269,1.00000000,1.00000000,0.00001575,79118.04765614,0.00098232,0.00095969,13924.00000000,0.00014094,0.00327869,0.00240194,312.60000000
60389.67216039,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,17968.00000000,6.00000000,201.44000000,1020.05795691,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,979.29864178,18465.63777164,364.00000000,287.61633001,1.00000000,1.00000000,0.00001656,53537.92424755,0.00098034,0.00102114,14413.91301685,0.00005415,0.00274725,0.00347685,293.78959253
58689.98260136,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,25291.00000000,8.08445351,201.44000000,899.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,832.00000000,15855.00000000,119.00000000,317.57760028,1.00000000,1.00000000,0.00001704,128053.41799338,0.00111235,0.00120192,1.00000000,0.00006307,0.00840336,0.00314884,249.60000000
59765.40461714,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.90786145,0.06000000,34838.00000000,5.00000000,201.44000000,848.51884395,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,798.00000000,10058.58601203,356.23766086,490.90110941,1.00000000,1.00000000,0.00001673,139548.92390831,0.00117852,0.00125313,2650.30942869,0.00009942,0.00280711,0.00203707,239.40000000
57052.72512591,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,17653.00000000,10.00000000,201.44000000,901.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,798.24161912,6252.00000000,53.00000000,219.00000000,1.00000000,1.00000000,0.00001753,72739.57824868,0.00110988,0.00125275,1.00000000,0.00015995,0.01886792,0.00456621,239.47248574
65742.20313692,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.04056706,0.06000000,18407.00000000,7.21874267,201.44000000,895.34936013,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,916.66364282,12239.00000000,316.00000000,279.95555771,1.00000000,1.00000000,0.00001521,122067.08846391,0.00111688,0.00109091,21.62845118,0.00008171,0.00316456,0.00357200,274.99909285
67455.67036703,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.14631319,0.06000000,27952.00000000,5.00000000,201.44000000,812.48365798,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1065.00000000,12971.00000000,289.00000000,493.34472362,1.00000000,1.00000000,0.00001482,103002.05170745,0.00123079,0.00093897,7659.11011987,0.00007710,0.00346021,0.00202698,319.50000000
47027.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.08744295,0.06000000,30814.00000000,9.04715024,201.44000000,916.14213938,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,898.95132398,11392.44989015,248.34840400,263.00000000,1.00000000,1.00000000,0.00002126,142985.65709711,0.00109153,0.00111241,260.56866361,0.00008778,0.00402660,0.00380228,269.68539719
58329.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.58366944,0.06000000,29468.00000000,9.19967313,201.44000000,809.84230530,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,847.11683719,19711.52124235,351.40969788,454.00000000,1.00000000,1.00000000,0.00001714,178760.33723480,0.00123481,0.00118047,8128.40991326,0.00005073,0.00284568,0.00220264,254.13505116
64534.35059727,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.48345987,0.06000000,20388.00000000,6.18549554,201.44000000,852.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,899.86726548,10176.00000000,473.77279236,345.51727705,1.00000000,1.00000000,0.00001550,26360.63721654,0.00117371,0.00111128,2304.00000000,0.00009827,0.00211072,0.00289421,269.96017964
62337.66274451,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.47884809,0.06000000,32796.00000000,5.00585907,201.44000000,763.62182982,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,722.30879025,9233.55320954,323.92759241,397.00000000,1.00000000,1.00000000,0.00001604,119044.09622727,0.00130955,0.00138445,18599.00530152,0.00010830,0.00308711,0.00251889,216.69263708
67086.47880105,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.33972668,0.06000000,22542.00000000,5.35448487,201.44000000,782.95856685,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,999.51766436,19782.00000000,415.15980302,290.73339941,1.00000000,1.00000000,0.00001491,16987.56182576,0.00127721,0.00100048,13698.69707395,0.00005055,0.00240871,0.00343958,299.85529931
50581.30199526,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.15789753,0.06000000,31484.00000000,10.00000000,201.44000000,904.98869966,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1068.65864398,18192.34819348,82.26027084,163.28214224,1.00000000,1.00000000,0.00001977,84224.97794698,0.00110499,0.00093575,24.88712430,0.00005497,0.01215654,0.00612437,320.59759319
53798.50962970,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,19637.00000000,9.71067173,201.44000000,862.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,832.95425417,10304.00000000,442.59635738,114.00000000,1.00000000,1.00000000,0.00001859,214408.30184874,0.00116009,0.00120055,1444.00000000,0.00009705,0.00225940,0.00877193,249.88627625
64772.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.22912090,0.06000000,32221.00000000,6.42157526,201.44000000,801.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1022.00000000,7844.91890303,107.00000000,278.44094139,1.00000000,1.00000000,0.00001544,68540.98277685,0.00124844,0.00097847,9801.00000000,0.00012747,0.00934579,0.00359143,306.60000000
54756.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,18172.00000000,5.57764217,201.44000000,1063.96800382,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,948.67623202,10889.89904948,122.74857472,465.00000000,1.00000000,1.00000000,0.00001826,51243.78117065,0.00093988,0.00105410,26885.50627512,0.00009183,0.00814673,0.00215054,284.60286961
64090.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.02441152,0.06000000,17523.00000000,7.00000000,201.44000000,1041.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,790.00000000,10445.93152259,258.66034421,78.00000000,1.00000000,1.00000000,0.00001560,1433.58800350,0.00096061,0.00126582,19881.00000000,0.00009573,0.00386607,0.01282051,237.00000000
64347.12468022,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.91648754,0.06000000,17334.00000000,8.00000000,201.44000000,1018.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,962.32833438,18209.01434325,396.69720939,158.12302116,1.00000000,1.00000000,0.00001554,121935.67060561,0.00098232,0.00103915,13924.00000000,0.00005492,0.00252081,0.00632419,288.69850031
64087.02343607,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.44070860,0.06000000,30877.00000000,5.28879789,201.44000000,1068.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,964.00000000,12097.00103663,144.57740623,98.81710804,1.00000000,1.00000000,0.00001560,21874.41686901,0.00093633,0.00103734,28224.00000000,0.00008267,0.00691671,0.01011971,289.20000000
53040.16951903,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.39109675,0.06000000,32321.00000000,6.17705285,201.44000000,1025.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1001.00000000,16552.00000000,349.50999567,364.00000000,1.00000000,1.00000000,0.00001885,130267.69199975,0.00097561,0.00099900,15625.00000000,0.00006042,0.00286115,0.00274725,300.30000000
60165.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.84734569,0.06000000,27976.00000000,7.34105092,201.44000000,1033.75038829,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,746.00000000,17457.52140423,267.41455893,202.98218147,1.00000000,1.00000000,0.00001662,51201.93157811,0.00096735,0.00134048,17889.16636735,0.00005728,0.00373951,0.00492654,223.80000000
65219.50059267,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.84261729,0.06000000,19303.00000000,8.14550766,201.44000000,853.17514646,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,884.95049280,11968.96941995,303.00000000,204.03894826,1.00000000,1.00000000,0.00001533,118510.49590369,0.00117209,0.00113001,2192.56690942,0.00008355,0.00330033,0.00490103,265.48514784
60826.44265559,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.16392791,0.06000000,30569.00000000,5.15369990,201.44000000,786.42057084,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,884.30681918,11509.00000000,88.00000000,155.83880827,1.00000000,1.00000000,0.00001644,56881.14593508,0.00127158,0.00113083,12900.28672920,0.00008689,0.01136364,0.00641689,265.29204575
66873.47084170,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.23415068,0.06000000,33144.00000000,9.00000000,201.44000000,889.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1039.35450063,8342.00000000,275.00000000,349.58474603,1.00000000,1.00000000,0.00001495,15988.64670044,0.00112486,0.00096214,121.00000000,0.00011988,0.00363636,0.00286054,311.80635019
65007.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,22673.00000000,9.79819381,201.44000000,831.33033842,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,845.84929814,7234.00000000,299.90005916,474.73946787,1.00000000,1.00000000,0.00001538,71855.23166898,0.00120289,0.00118224,4715.52242215,0.00013824,0.00333444,0.00210642,253.75478944
53416.18885585,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.50199322,0.06000000,17012.00000000,8.36840411,201.44000000,794.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,915.96597062,5893.00000000,171.91527877,448.60058778,1.00000000,1.00000000,0.00001872,98180.29635668,0.00125945,0.00109174,11236.00000000,0.00016969,0.00581682,0.00222915,274.78979118
54704.95129182,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.42532398,0.06000000,35536.00000000,8.00000000,201.44000000,720.96497888,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,982.00000000,12619.92330801,136.00000000,485.00000000,1.00000000,1.00000000,0.00001828,27061.04964355,0.00138703,0.00101833,32053.53878836,0.00007924,0.00735294,0.00206186,294.60000000
64359.24684450,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.31091336,0.06000000,34993.00000000,7.55149000,201.44000000,753.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1028.42507843,14418.54218622,237.00000000,359.00000000,1.00000000,1.00000000,0.00001554,142028.02005454,0.00132802,0.00097236,21609.00000000,0.00006936,0.00421941,0.00278552,308.52752353
