r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
60887.22705,10000,6,6,4.5,26305.14,3,0.06,31536,6.600707619,201.44,836,180,6,6,4.5,720,771.883823,8621.067458,224.0015791,477.8092933,1,1,1.64238E-05,170077.2914,0.001196172,64,0.000115995,0.004464254,0.002092885,262.4404998
66148,10000,6,6,4.5,26305.14,1,0.06,23864,5.189702839,201.44,1048,180,6,6,4.5,720,1030,13399.88583,498.3099574,344.9308411,1,1,1.51176E-05,49074.54405,0.000954198,-148,7.46275E-05,0.002006783,0.002899132,370.8
58200,10000,6,6,4.5,26305.14,1.86489117,0.06,29789,8.110558924,201.44,843,180,6,6,4.5,720,836,9204,265.7419105,158.4094926,1,1,1.71821E-05,119634.0324,0.00118624,57,0.000108648,0.00376305,0.006312753,284.24
58452,10000,6,6,4.5,26305.14,2.006457215,0.06,22991,6,201.44,735.1270467,180,6,6,4.5,720,802.9412756,5493.346952,191.1963242,492,1,1,1.71081E-05,107421.5544,0.001360309,164.8729533,0.000182038,0.005230226,0.00203252,160.5882551
68104.83066,10000,6,6,4.5,26305.14,1.743098478,0.06,17253,7.929867391,201.44,771.1268638,180,6,6,4.5,720,994,5423,291.2758308,409.5737409,1,1,1.46832E-05,110319.493,0.001296803,128.8731362,0.0001844,0.003433172,0.002441563,258.44
52845.92283,10000,6,6,4.5,26305.14,1.931485317,0.06,18004,5.882524805,201.44,891,180,6,6,4.5,720,875.8117227,18638.78356,111.2249828,195,1,1,1.89229E-05,102188.1296,0.001122334,9,5.36516E-05,0.008990786,0.005128205,262.7435168
64008.51822,10000,6,6,4.5,26305.14,3,0.06,25406,6,201.44,1060,180,6,6,4.5,720,1004.789228,10785.45501,262.6119763,212,1,1,1.56229E-05,160613.7727,0.000943396,-160,9.27175E-05,0.003807899,0.004716981,271.2930916
55453.50484,10000,6,6,4.5,26305.14,0.525851986,0.06,33005,5.413833051,201.44,969.489225,180,6,6,4.5,720,755.7160021,15093.26143,220,321.1601432,1,1,1.80331E-05,26468.98041,0.001031471,-69.48922505,6.62547E-05,0.004545455,0.003113711,272.0577608
65287.469,10000,6,6,4.5,26305.14,3,0.06,35099,7.278722286,201.44,855,180,6,6,4.5,720,925.2605,8151.29586,174,249.6080567,1,1,1.53169E-05,180353.7277,0.001169591,45,0.00012268,0.005747126,0.004006281,222.06252
61673.33463,10000,6,6,4.5,26305.14,1.771176855,0.06,21749,10,201.44,912,180,6,6,4.5,720,991.8442669,15155.47834,281.3471548,257.6372515,1,1,1.62145E-05,128834.6575,0.001096491,-12,6.59827E-05,0.003554328,0.003881426,267.7979521
59843.45587,10000,6,6,4.5,26305.14,2.505303915,0.06,24495,5.764304914,201.44,840.1785785,180,6,6,4.5,720,906.6594078,9158.802811,122.7765169,411,1,1,1.67103E-05,130942.1185,0.001190223,59.82142154,0.000109185,0.00814488,0.00243309,281.0644164
58619.07453,10000,6,6,4.5,26305.14,3,0.06,32883,8.031837733,201.44,910.6830856,180,6,6,4.5,720,1005.081237,12484.01384,200.3589763,64.20168111,1,1,1.70593E-05,191329.0825,0.001098077,-10.68308561,8.01024E-05,0.004991042,0.015575916,291.4735588
69731.6023,10000,6,6,4.5,26305.14,3,0.06,26104,5,201.44,748.4042203,180,6,6,4.5,720,931.0660773,16546.57636,65.38010045,415.8164757,1,1,1.43407E-05,143970.6734,0.001336176,151.5957797,6.04355E-05,0.015295174,0.002404907,204.834537
52108,10000,6,6,4.5,26305.14,2.223389115,0.06,18933,10,201.44,741.182248,180,6,6,4.5,720,993.4060484,14004.89882,394.1877425,279.8295294,1,1,1.91909E-05,161728.3865,0.001349196,158.817752,7.14036E-05,0.002536862,0.003573604,208.6152702
65706,10000,6,6,4.5,26305.14,1.812586966,0.06,35658,5,201.44,973.7285785,180,6,6,4.5,720,858.0351429,13461,177.428384,138,1,1,1.52193E-05,86986.45537,0.00102698,-73.72857846,7.42887E-05,0.005636077,0.007246377,248.8301914
59750.11562,10000,6,6,4.5,26305.14,1,0.06,25236,9.070819981,201.44,787,180,6,6,4.5,720,1071,15746.98803,130.203589,98,1,1,1.67364E-05,68605.46424,0.001270648,113,6.35042E-05,0.00768028,0.010204082,364.14
55406,10000,6,6,4.5,26305.14,1.295701886,0.06,25645,5.461257898,201.44,919.8375168,180,6,6,4.5,720,819,5538.881234,470,279,1,1,1.80486E-05,65561.89243,0.001087149,-19.83751685,0.000180542,0.00212766,0.003584229,245.7
50735,10000,6,6,4.5,26305.14,1.941484659,0.06,24426,10,201.44,1080,180,6,6,4.5,720,935,19338,183.0029309,324.6174795,1,1,1.97103E-05,141222.7753,0.000925926,-180,5.17117E-05,0.005464393,0.003080549,187
54944.01431,10000,6,6,4.5,26305.14,1.344419671,0.06,32907,7.280682797,201.44,812,180,6,6,4.5,720,760.7939208,7519.620508,145,97,1,1,1.82003E-05,80836.7609,0.001231527,88,0.000132985,0.006896552,0.010309278,205.4143586
67751,10000,6,6,4.5,26305.14,1.725171439,0.06,32432,6.508700591,201.44,852,180,6,6,4.5,720,727.1199606,12820.51106,221.1398797,125,1,1,1.47599E-05,96983.89333,0.001173709,48,7.8E-05,0.004522025,0.008,218.1359882
57429.46929,10000,6,6,4.5,26305.14,1.031567505,0.06,28122,9,201.44,838,180,6,6,4.5,720,1057.06842,17237,80.39490029,58,1,1,1.74127E-05,70439.12253,0.001193317,62,5.80147E-05,0.0124386,0.017241379,338.2618943
58086,10000,6,6,4.5,26305.14,3,0.06,30859,8,201.44,983,180,6,6,4.5,720,761,9817.870278,225.5432139,229.9380661,1,1,1.72159E-05,190873.6707,0.001017294,-83,0.000101855,0.00443374,0.004348997,159.81
60649.70173,10000,6,6,4.5,26305.14,3,0.06,18255,7,201.44,1026,180,6,6,4.5,720,787,8361.261528,243,317,1,1,1.64881E-05,176177.6681,0.000974659,-126,0.000119599,0.004115226,0.003154574,236.1
53167,10000,6,6,4.5,26305.14,0.42259298,0.06,17209,6.150437112,201.44,800.9077298,180,6,6,4.5,720,734.9975051,14042.7469,262,403.4494153,1,1,1.88087E-05,22963.42411,0.001248583,99.09227016,7.12111E-05,0.003816794,0.002478625,257.2491268
48496.00508,10000,6,6,4.5,26305.14,3,0.06,31336,8.157916102,201.44,814,180,6,6,4.5,720,917.3047532,14311.9712,330,52.67030738,1,1,2.06203E-05,193125.4791,0.001228501,86,6.98716E-05,0.003030303,0.018986029,293.537521
63569.0997,10000,6,6,4.5,26305.14,1.162034269,0.06,29691,8.827413208,201.44,881.4274979,180,6,6,4.5,720,973.8021955,16273.19244,121.3915722,269.2908011,1,1,1.57309E-05,78431.36768,0.001134523,18.57250207,6.14508E-05,0.008237804,0.003713458,194.7604391
58141,10000,6,6,4.5,26305.14,2.544059492,0.06,23399,8,201.44,1013.251788,180,6,6,4.5,720,1049,15103.97001,359,67.06721296,1,1,1.71996E-05,161864.6579,0.000986922,-113.2517877,6.62078E-05,0.002785515,0.014910415,241.27
61033.78917,10000,6,6,4.5,26305.14,0.445243968,0.06,22372,6.823238563,201.44,814.9641331,180,6,6,4.5,720,763,17325.56109,296.2147974,163.7537214,1,1,1.63844E-05,25749.16539,0.001227048,85.0358669,5.77182E-05,0.003375929,0.006106731,236.53
61596.02026,10000,6,6,4.5,26305.14,1.499706466,0.06,31058,9,201.44,982.3847409,180,6,6,4.5,720,1019.271648,14116.92098,428.7933616,149.8700424,1,1,1.62348E-05,102405.3269,0.001017931,-82.38474095,7.0837E-05,0.002332126,0.006672448,387.3232261
57447,10000,6,6,4.5,26305.14,2,0.06,31037,8,201.44,747,180,6,6,4.5,720,1030.550212,15633.1239,369,55.76790188,1,1,1.74073E-05,127249.1138,0.001338688,153,6.39667E-05,0.002710027,0.017931462,226.7210466
53360.74697,10000,6,6,4.5,26305.14,3,0.06,25430,7.243603585,201.44,946,180,6,6,4.5,720,928.2357049,9115,465.36257,244.1151138,1,1,1.87404E-05,179831.1156,0.001057082,-46,0.000109709,0.002148862,0.004096428,232.0589262
52912,10000,6,6,4.5,26305.14,1,0.06,23992,9.328208316,201.44,928,180,6,6,4.5,720,797.3359067,12935,165,67.26625637,1,1,1.88993E-05,69766.94726,0.001077586,-28,7.73096E-05,0.006060606,0.014866295,287.0409264
63253,10000,6,6,4.5,26305.14,1.259619801,0.06,31402,5,201.44,930.4466071,180,6,6,4.5,720,920.203996,13459.48536,340,217,1,1,1.58095E-05,60449.43698,0.001074753,-30.44660706,7.4297E-05,0.002941176,0.004608295,239.253039
61136.18056,10000,6,6,4.5,26305.14,1.672065721,0.06,27994,7.542498874,201.44,796,180,6,6,4.5,720,820.7579053,7394.287759,257.4720668,435.4077746,1,1,1.63569E-05,102691.2108,0.001256281,104,0.00013524,0.003883916,0.002296698,270.8501087
63284.34834,10000,6,6,4.5,26305.14,1.6062374,0.06,20065,8.976200632,201.44,758.6746048,180,6,6,4.5,720,823.778765,12647.1211,240,173.2239436,1,1,1.58017E-05,109505.5279,0.001318088,141.3253952,7.90694E-05,0.004166667,0.005772874,255.3714171
58517.65736,10000,6,6,4.5,26305.14,0.336983767,0.06,18203,9.654863541,201.44,1073.182171,180,6,6,4.5,720,795.8270375,15877.08797,130.0754925,441,1,1,1.70889E-05,24000.89536,0.000931808,-173.1821706,6.29838E-05,0.007687843,0.002267574,310.3725446
69998,10000,6,6,4.5,26305.14,2.567401648,0.06,24090,9,201.44,1015.975429,180,6,6,4.5,720,809.3967582,11238.58357,116.3941255,227.1280847,1,1,1.42861E-05,175311.3766,0.000984276,-115.9754287,8.89792E-05,0.008591499,0.004402802,323.7587033
59794.61055,10000,6,6,4.5,26305.14,3,0.06,26801,9.023380831,201.44,850.2850017,180,6,6,4.5,720,771.82359,13067,316.4128918,95.49157616,1,1,1.67239E-05,205169.8806,0.001176076,49.71499827,7.65287E-05,0.003160427,0.010472128,270.1382565
46763,10000,6,6,4.5,26305.14,1.794146407,0.06,23989,6,201.44,964,180,6,6,4.5,720,873.1274089,9315.826872,158,364,1,1,2.13844E-05,96054.87445,0.001037344,-64,0.000107344,0.006329114,0.002747253,209.5505781
50566.71587,10000,6,6,4.5,26305.14,3,0.06,33274,7.229658424,201.44,837.3296453,180,6,6,4.5,720,800,15475.15811,355,373.6182076,1,1,1.97759E-05,179623.3123,0.001194273,62.67035469,6.46197E-05,0.002816901,0.002676529,296
54549.8018,10000,6,6,4.5,26305.14,1.922627765,0.06,33567,9,201.44,1079,180,6,6,4.5,720,893.6004559,10768.73914,138.2618862,225.5906554,1,1,1.83319E-05,131283.9074,0.000926784,-179,9.28614E-05,0.007232651,0.004432808,232.3361185
54781.30703,10000,6,6,4.5,26305.14,2.513622491,0.06,17896,8.052561913,201.44,1022.104678,180,6,6,4.5,720,850.3666405,19426,438,143.1186385,1,1,1.82544E-05,160557.7509,0.000978373,-122.1046775,5.14774E-05,0.002283105,0.00698721,204.0879937
52985.24571,10000,6,6,4.5,26305.14,1,0.06,23633,7,201.44,794.1774432,180,6,6,4.5,720,829.1423659,17371.97717,57.35809592,485.698196,1,1,1.88732E-05,58725.88937,0.001259164,105.8225568,5.7564E-05,0.01743433,0.002058892,182.4113205
61380,10000,6,6,4.5,26305.14,1.189510357,0.06,36249,5,201.44,812,180,6,6,4.5,720,993,7103,364.8118111,268.5980085,1,1,1.6292E-05,57084.86903,0.001231527,88,0.000140786,0.002741139,0.003723036,238.32
51331.29492,10000,6,6,4.5,26305.14,2.751494395,0.06,36196,8.532957077,201.44,979,180,6,6,4.5,720,986.0822341,8595,193,50,1,1,1.94813E-05,181969.7287,0.00102145,-79,0.000116347,0.005181347,0.02,276.1030256
66895.18932,10000,6,6,4.5,26305.14,1.117372694,0.06,34205,7,201.44,1017.36441,180,6,6,4.5,720,989.815529,16229.05366,190.9791933,108,1,1,1.49488E-05,65618.70522,0.000982932,-117.3644102,6.16179E-05,0.005236173,0.009259259,197.9631058
66048,10000,6,6,4.5,26305.14,1.296123807,0.06,35963,8,201.44,746,180,6,6,4.5,720,770.6428386,11232.41799,404.1566686,478,1,1,1.51405E-05,82465.3029,0.001340483,154,8.9028E-05,0.002474288,0.00209205,285.1378503
69797,10000,6,6,4.5,26305.14,3,0.06,20496,5.20549472,201.44,1026,180,6,6,4.5,720,1072,11478,334.069086,51,1,1,1.43273E-05,147492.2631,0.000974659,-126,8.71232E-05,0.002993393,0.019607843,225.12
65005,10000,6,6,4.5,26305.14,1.029364067,0.06,18727,6.499334436,201.44,859.3095219,180,6,6,4.5,720,786.783258,9426.308457,67,69,1,1,1.53834E-05,57817.74024,0.001163725,40.69047807,0.000106086,0.014925373,0.014492754,298.977638
51482,10000,6,6,4.5,26305.14,0.593289008,0.06,21277,8,201.44,820.0656693,180,6,6,4.5,720,1047,12345,409,400.0808272,1,1,1.94243E-05,37747.75024,0.001219415,79.93433069,8.10045E-05,0.002444988,0.002499495,387.39
51957.09348,10000,6,6,4.5,26305.14,1.292588136,0.06,19310,6.488004755,201.44,869.7447828,180,6,6,4.5,720,928.313348,14443.30476,212.3759257,434.6196744,1,1,1.92467E-05,72526.65364,0.001149763,30.25521715,6.92362E-05,0.004708632,0.002300862,232.078337
48710,10000,6,6,4.5,26305.14,1,0.06,23725,7.493634394,201.44,1043,180,6,6,4.5,720,868.9487444,12882.03345,400,457.4170618,1,1,2.05297E-05,61176.73274,0.000958773,-143,7.76275E-05,0.0025,0.002186189,251.9951359
66477.63992,10000,6,6,4.5,26305.14,0.905798142,0.06,31381,5,201.44,938.5802695,180,6,6,4.5,720,815.954117,17283.69888,190.6826716,262.2459243,1,1,1.50427E-05,43469.45614,0.001065439,-38.58026948,5.7858E-05,0.005244315,0.003813215,220.3076116
55292.57007,10000,6,6,4.5,26305.14,0.472450604,0.06,20581,10,201.44,746.1984941,180,6,6,4.5,720,936,16414.19893,311.0225585,267,1,1,1.80856E-05,34365.85769,0.001340126,153.8015059,6.09229E-05,0.003215201,0.003745318,327.6
64912.80623,10000,6,6,4.5,26305.14,0.465760837,0.06,29680,8.157831144,201.44,1043,180,6,6,4.5,720,989.3472078,18790,314.0410306,158.5945682,1,1,1.54053E-05,29983.24088,0.000958773,-143,5.32198E-05,0.003184297,0.006305386,385.845411
51221,10000,6,6,4.5,26305.14,1.121913104,0.06,21793,5,201.44,842.7527918,180,6,6,4.5,720,760.5149617,19307.54154,491.1278938,234,1,1,1.95232E-05,53840.86171,0.001186588,57.24720824,5.17932E-05,0.00203613,0.004273504,190.1287404
61797.66089,10000,6,6,4.5,26305.14,1.892932705,0.06,17523,9.251572534,201.44,931.2581511,180,6,6,4.5,720,893,15189.62344,408,350,1,1,1.61818E-05,131412.0796,0.001073816,-31.25815108,6.58344E-05,0.00245098,0.002857143,339.34
57310.3359,10000,6,6,4.5,26305.14,1,0.06,19616,6.447516059,201.44,989.5668623,180,6,6,4.5,720,993.1685846,5730,350.2284527,241,1,1,1.74489E-05,55899.2831,0.001010543,-89.56686231,0.00017452,0.002855279,0.004149378,387.335748
47477,10000,6,6,4.5,26305.14,1.462487531,0.06,31987,5.83872601,201.44,735,180,6,6,4.5,720,852.1142913,14183.01665,459.267178,169.3181239,1,1,2.10628E-05,77028.91991,0.001360544,165,7.05069E-05,0.002177382,0.005906042,315.2822878
55509.43472,10000,6,6,4.5,26305.14,3,0.06,24986,9.979936065,201.44,869.2960019,180,6,6,4.5,720,747.5031232,14661.42682,50,395.7576495,1,1,1.8015E-05,217955.9296,0.001150356,30.70399806,6.82062E-05,0.02,0.002526799,254.1510619
55782,10000,6,6,4.5,26305.14,2.012252227,0.06,21758,8.243587966,201.44,742,180,6,6,4.5,720,881.234648,12368.71255,181.0144701,208.5871292,1,1,1.79269E-05,130353.5795,0.001347709,158,8.08492E-05,0.00552442,0.00479416,176.2469296
64077,10000,6,6,4.5,26305.14,1.492260149,0.06,33139,7.111760353,201.44,1038.14912,180,6,6,4.5,720,1031.840374,6214.994637,225.3310206,196.5241474,1,1,1.56062E-05,88471.13281,0.000963253,-138.1491196,0.000160901,0.004437915,0.005088433,299.2337083
55568.80135,10000,6,6,4.5,26305.14,2.380229977,0.06,19743,8.539030744,201.44,802.2904271,180,6,6,4.5,720,997.2616873,12366.00291,126.2401302,127.7047554,1,1,1.79957E-05,157483.4228,0.001246431,97.70957291,8.08669E-05,0.007921411,0.007830562,339.0689737
65765,10000,6,6,4.5,26305.14,2.122123024,0.06,29480,8.078261207,201.44,825,180,6,6,4.5,720,792,13514.97673,397.4243162,217,1,1,1.52057E-05,135810.1006,0.001212121,75,7.3992E-05,0.002516202,0.004608295,237.6
48261,10000,6,6,4.5,26305.14,1.273975177,0.06,32633,9.278334687,201.44,855.7851162,180,6,6,4.5,720,851.4728656,17046,455,450,1,1,2.07207E-05,88595.92875,0.001168518,44.21488378,5.86648E-05,0.002197802,0.002222222,280.9860456
58139.56388,10000,6,6,4.5,26305.14,2.984975508,0.06,18858,5.8621941,201.44,939.574675,180,6,6,4.5,720,1022.605273,17786,304.173883,154.5083511,1,1,1.72E-05,157596.8988,0.001064311,-39.57467502,5.6224E-05,0.003287593,0.006472142,214.7471073
66061.46632,10000,6,6,4.5,26305.14,1.074027742,0.06,33233,6.483386489,201.44,980.3877819,180,6,6,4.5,720,735.8499282,14227.22937,265,373.1196667,1,1,1.51374E-05,60237.56737,0.001020005,-80.38778193,7.02878E-05,0.003773585,0.002680105,228.1134777
49368.3417,10000,6,6,4.5,26305.14,2.085837195,0.06,32407,5.056916461,201.44,950.3361204,180,6,6,4.5,720,829.6569378,10599.69323,167.4412833,300,1,1,2.02559E-05,100781.926,0.001052259,-50.33612041,9.43424E-05,0.005972243,0.003333333,298.6764976
52334.94221,10000,6,6,4.5,26305.14,1.767549493,0.06,31877,5.691106389,201.44,978.5190542,180,6,6,4.5,720,1031,15518,374,395.853106,1,1,1.91077E-05,91676.99815,0.001021953,-78.5190542,6.44413E-05,0.002673797,0.00252619,206.2
53984.25138,10000,6,6,4.5,26305.14,0.646642106,0.06,27188,8.504728128,201.44,1077.960974,180,6,6,4.5,720,999.8688298,9342.981264,152,356,1,1,1.85239E-05,42680.64951,0.000927677,-177.9609741,0.000107032,0.006578947,0.002808989,319.9580255
46833.08727,10000,6,6,4.5,26305.14,1,0.06,34814,6,201.44,940.8864558,180,6,6,4.5,720,731.8337889,15699.38327,196.7019991,357.3009491,1,1,2.13524E-05,53537.92425,0.001062828,-40.8864558,6.36968E-05,0.005083832,0.002798761,285.4151777
61809.03131,10000,6,6,4.5,26305.14,3,0.06,26862,5,201.44,890,180,6,6,4.5,720,1058.125516,6908,172.0640648,419,1,1,1.61789E-05,143970.6734,0.001123596,10,0.00014476,0.005811789,0.002386635,264.531379
68237,10000,6,6,4.5,26305.14,0.733229707,0.06,28570,6.451499082,201.44,823,180,6,6,4.5,720,990.7302268,17764,150.6509732,434,1,1,1.46548E-05,41002.20522,0.001215067,77,5.62936E-05,0.00663786,0.002304147,366.5701839
66324.14644,10000,6,6,4.5,26305.14,1.469760903,0.06,19573,7.806295747,201.44,895.3675453,180,6,6,4.5,720,863.3480636,6016,258.4810336,221.3813198,1,1,1.50775E-05,92147.69363,0.00111686,4.632454685,0.000166223,0.003868756,0.004517093,267.6378997
66451,10000,6,6,4.5,26305.14,0.870354523,0.06,33839,5.600278854,201.44,746,180,6,6,4.5,720,899.4262139,5409.581383,189,372,1,1,1.50487E-05,44708.77398,0.001340483,154,0.000184857,0.005291005,0.002688172,350.7762234
59246.00146,10000,6,6,4.5,26305.14,2,0.06,19252,6,201.44,783,180,6,6,4.5,720,779,15476.90935,71,144.0624319,1,1,1.68788E-05,107075.8485,0.001277139,117,6.46124E-05,0.014084507,0.006941435,233.7
57151.05096,10000,6,6,4.5,26305.14,0.479312931,0.06,19259,10,201.44,740.3981714,180,6,6,4.5,720,834.9729528,17048.92608,374.4979053,403.0428134,1,1,1.74975E-05,34865.02046,0.001350625,159.6018286,5.86547E-05,0.002670242,0.002481126,175.3443201
52799.76762,10000,6,6,4.5,26305.14,0.837518103,0.06,26284,10,201.44,837.6598513,180,6,6,4.5,720,837.1165514,14425.17538,277,394.8953709,1,1,1.89395E-05,60920.71356,0.001193802,62.34014867,6.93232E-05,0.003610108,0.002532316,226.0214689
65025.40385,10000,6,6,4.5,26305.14,1.561122921,0.06,31915,6,201.44,765.050209,180,6,6,4.5,720,818.7202198,14017.8982,292.3062958,239.7595801,1,1,1.53786E-05,83579.2807,0.001307104,134.949791,7.13374E-05,0.003421069,0.004170845,204.6800549
68263.42849,10000,6,6,4.5,26305.14,0.786470146,0.06,19215,8.06772433,201.44,827.8428356,180,6,6,4.5,720,782,11504.43124,139.8866689,410,1,1,1.46491E-05,50292.54932,0.001207959,72.15716438,8.6923E-05,0.007148644,0.002439024,304.98
52619.97715,10000,6,6,4.5,26305.14,1.784912468,0.06,18713,7.281462704,201.44,945.762766,180,6,6,4.5,720,830.5112641,7030.250253,370.2487914,277.8345202,1,1,1.90042E-05,107329.444,0.001057348,-45.76276595,0.000142242,0.002700887,0.003599265,199.3227034
51508.67572,10000,6,6,4.5,26305.14,0.540373234,0.06,16720,9,201.44,737.9387841,180,6,6,4.5,720,976.2280099,11462.87447,170.2748806,86.65112884,1,1,1.94142E-05,36898.61908,0.001355126,162.0612159,8.72382E-05,0.005872857,0.011540531,292.868403
46853.92863,10000,6,6,4.5,26305.14,1,0.06,22210,5.130954675,201.44,789,180,6,6,4.5,720,818.9743532,8972,221.4123241,449.8212975,1,1,2.13429E-05,48740.46696,0.001267427,111,0.000111458,0.00451646,0.002223105,303.0205107
67501.43731,10000,6,6,4.5,26305.14,0.878374948,0.06,19939,5.817586765,201.44,1042.273667,180,6,6,4.5,720,892.7647715,18050,321.0548782,176,1,1,1.48145E-05,46163.25684,0.000959441,-142.2736668,5.54017E-05,0.003114732,0.005681818,267.8294314
60983.99143,10000,6,6,4.5,26305.14,1.960597183,0.06,20213,6,201.44,1001,180,6,6,4.5,720,802.1339245,18682.97721,106.4064127,191.8908716,1,1,1.63977E-05,104966.3035,0.000999001,-101,5.35247E-05,0.00939793,0.005211295,232.6188381
52928.20273,10000,6,6,4.5,26305.14,0.869761982,0.06,21421,8,201.44,886.6949838,180,6,6,4.5,720,974,6852.834003,398.0123987,256.7570349,1,1,1.88935E-05,55338.22073,0.001127784,13.30501621,0.000145925,0.002512485,0.003894733,243.5
49231.94679,10000,6,6,4.5,26305.14,0.769730769,0.06,29756,7.650503316,201.44,1074.81876,180,6,6,4.5,720,993,7938,243.7621487,232.0921,1,1,2.0312E-05,47678.6149,0.000930389,-174.8187599,0.000125976,0.00410236,0.004308634,387.27
56794.45452,10000,6,6,4.5,26305.14,0.923160033,0.06,30317,10,201.44,898.2098469,180,6,6,4.5,720,837.5068986,15600.03822,146,498.9376667,1,1,1.76074E-05,67150.27143,0.001113326,1.790153144,6.41024E-05,0.006849315,0.002004258,209.3767247
55760.69493,10000,6,6,4.5,26305.14,1,0.06,21476,7.190361991,201.44,867.9928278,180,6,6,4.5,720,814,12132.30997,265,197.8611534,1,1,1.79338E-05,59678.95799,0.001152083,32.00717221,8.24245E-05,0.003773585,0.005054049,284.9
54540.2748,10000,6,6,4.5,26305.14,2.424751419,0.06,25643,7,201.44,1017.512541,180,6,6,4.5,720,1022,17862,286.7063735,290.4031872,1,1,1.83351E-05,142395.6836,0.000982789,-117.5125405,5.59848E-05,0.003487889,0.003443488,337.26
64225.88485,10000,6,6,4.5,26305.14,2.025733067,0.06,30706,6,201.44,1024.230414,180,6,6,4.5,720,956.5347928,15221.37323,79.07003131,105,1,1,1.557E-05,108453.5435,0.000976343,-124.230414,6.56971E-05,0.012647017,0.00952381,239.1336982
64565.92207,10000,6,6,4.5,26305.14,2.528476461,0.06,20231,9.201977508,201.44,927.3368133,180,6,6,4.5,720,784,12442.83956,292,467.298704,1,1,1.5488E-05,174967.9059,0.001078357,-27.33681325,8.03675E-05,0.003424658,0.002139959,313.6
53337.43307,10000,6,6,4.5,26305.14,2.365956907,0.06,31854,8.288459631,201.44,856.5276522,180,6,6,4.5,720,1070.239224,9670.715339,332.3800919,327.8934256,1,1,1.87486E-05,153766.5622,0.001167505,43.47234781,0.000103405,0.003008604,0.003049771,246.1550216
